OC,B11,B12,B4,B8,bai,bsi,slope,LST_Day_1km,elevation
0.82,0.134,0.06595,0.06915,0.3044,16.47905782,0.36479005,1.1926473,15042.04891,53
0.82,0.1808,0.14865,0.1064,0.1876,61.26429756,0.75851303,3.3322718,15052.31712,45
0.82,0.2117,0.1693,0.1084,0.204,48.06176759,0.7439057,4.037784,15049.97597,41
0.82,0.2003,0.179,0.1066,0.172,79.44350569,0.8136752,1.6777887,15050.82903,37
0.82,0.2478,0.2289,0.1142,0.1826,65.64952926,0.83377886,1.3157924,14978.96382,49
0.82,0.1345,0.0764,0.0954,0.2082,45.48680413,0.60365427,3.134967,14977.60122,54
0.82,0.1956,0.1313,0.1206,0.2188,38.99882542,0.7195087,2.9618702,14998.35542,51
0.82,0.2636,0.1807,0.1146,0.2138,41.89780373,0.7485425,2.2352154,14976.99345,68
0.41,0.21165,0.1605,0.0942,0.2377,31.6346275,0.63962835,1.3828367,15031.19277,60
0.41,0.2927,0.21115,0.1503,0.2416,28.16215038,0.7983434,2.361934,15032.65955,58
0.41,0.2719,0.1983,0.1176,0.2994,17.35444625,0.6347197,1.7317058,15037.05549,127
0.41,0.2013,0.1314,0.0668,0.2614,24.00141753,0.50458246,2.2249227,15040.64203,57
0.41,0.2214,0.1835,0.109,0.1676,85.77240597,0.83309597,1.2271982,15043.37387,49
0.41,0.2394,0.1971,0.114,0.2036,48.03775097,0.7763913,2.9227483,15011.05403,44
0.41,0.2387,0.1545,0.116,0.2424,29.82780834,0.68153185,1.6275036,14996.67184,47
0.41,0.2136,0.1398,0.1086,0.2351,32.53728655,0.6625767,2.968189,14994.66377,47
0.41,0.0905,0.0569,0.0781,0.1294,188.8228272,0.7246377,3.4457588,14979.1341,51
0.41,0.26695,0.2123,0.1328,0.22495,35.3552499,0.78925097,1.7750156,15000.77199,49
0.41,0.3091,0.2916,0.1736,0.2398,26.49357343,0.87542343,3.8393574,15008.48184,48
0.41,0.218,0.1412,0.1096,0.257,25.7061745,0.62983423,4.3229218,14994.65684,51
0.41,0.319,0.2578,0.147,0.227,33.22479971,0.8349835,2.2724082,14984.68519,49
0.41,0.26035,0.2052,0.1538,0.2433,27.4022665,0.8004459,3.8060954,14983.25561,52
0.41,0.2305,0.1826,0.1508,0.1976,46.48049158,0.8769069,1.179703,14984.2644,51
0.41,0.3269,0.2926,0.1512,0.2304,31.58799322,0.848566,1.0944787,14983.00451,58
0.41,0.20765,0.1473,0.09225,0.19335,56.04663107,0.7032144,3.2097409,14962.6606,50
0.41,0.2858,0.2318,0.11635,0.2291,34.64747285,0.7553699,4.603363,14920.28651,72
0.71,0.1296,0.0668,0.0725,0.3168,14.99194425,0.36313868,2.670016,15030.52553,96
0.71,0.11915,0.05845,0.0508,0.318,14.49598176,0.2902112,1.267573,15026.2614,95
0.71,0.29375,0.2407,0.1276,0.22805,34.47971456,0.7857067,1.7050235,15029.29433,64
0.71,0.2452,0.1468,0.0938,0.2876,19.29004724,0.5538674,3.0078754,15034.17466,126
0.71,0.1891,0.1088,0.103,0.2702,22.62799449,0.558839,1.1097622,15040.82034,56
0.71,0.13825,0.06935,0.07595,0.251,26.98370888,0.4535664,1.5121461,15042.87549,42
0.71,0.2053,0.1255,0.0924,0.2774,21.13248374,0.540829,1.202394,15042.81263,43
0.71,0.1808,0.14425,0.1024,0.1921,57.28633199,0.7333135,2.2335975,15052.92397,43
0.71,0.1891,0.1728,0.125,0.1512,111.8263105,0.9191358,2.75091,15045.82466,44
0.71,0.1583,0.1318,0.1142,0.1478,126.4145817,0.87982833,2.1940174,15053.10248,42
0.71,0.2018,0.1642,0.1076,0.1378,163.6500778,0.90000004,1.8639295,15052.83495,40
0.71,0.1463,0.1216,0.1028,0.136,172.8954827,0.87111795,2.835896,15053.55863,41
0.71,0.179,0.1067,0.0855,0.2337,32.91428788,0.56462985,1.2820148,15050.81153,41
0.71,0.2898,0.281,0.1574,0.2202,34.53181717,0.8747007,2.0395217,15028.75544,44
0.71,0.1927,0.1587,0.0983,0.16,99.97111558,0.806401,0.30360162,15051.62139,37
0.71,0.2471,0.216,0.1312,0.2078,43.82451204,0.81925434,2.286055,15053.26803,38
0.71,0.2165,0.2105,0.1406,0.1772,65.00175206,0.9055971,1.2176263,15050.48562,37
0.71,0.2295,0.2228,0.1226,0.1815,65.47497621,0.8543161,3.823383,15046.37686,40
0.71,0.2099,0.1773,0.1332,0.236,31.17377932,0.7512703,1.8687713,14991.67646,49
0.71,0.267,0.1893,0.1274,0.2512,26.80376173,0.71895576,4.2449374,14995.23262,46
0.71,0.2495,0.199,0.1246,0.2416,29.77632988,0.734453,6.21585,14993.22559,53
0.71,0.2928,0.2683,0.1522,0.2048,42.2085571,0.88881844,1.3356972,14998.44009,46
0.71,0.3017,0.2347,0.1176,0.2204,38.40552277,0.77411556,1.0702883,14993.47716,48
0.71,0.2744,0.2028,0.1186,0.2006,49.71582526,0.79672784,1.3793579,15024.25257,41
0.71,0.2327,0.1811,0.0927,0.2786,20.90333633,0.5956058,1.8324242,14983.23743,50
0.71,0.1826,0.11965,0.0871,0.1976,52.35554957,0.65169424,2.4353955,14967.87318,53
0.71,0.1996,0.1033,0.0509,0.3326,13.03414436,0.35375085,2.1043322,14891.47703,65
0.71,0.2775,0.1897,0.0881,0.2676,23.1270715,0.6074787,1.787437,14922.08223,50
0.71,0.23205,0.15015,0.0786,0.33155,13.47756779,0.47488064,1.2901963,15015.42156,93
0.71,0.256,0.2151,0.1239,0.1924,55.24566387,0.83190185,1.0619972,15020.51562,83
0.71,0.24455,0.19935,0.1281,0.18075,65.06108278,0.8614838,1.1651247,15020.58388,80
0.71,0.27605,0.21515,0.1321,0.2523,26.30907523,0.7428602,1.8833562,15021.54533,71
0.71,0.1604,0.086,0.0886,0.2282,35.18500135,0.555697,1.1627332,14977.78609,53
0.71,0.25945,0.19735,0.1232,0.24605,28.44720164,0.7229364,1.4940392,14992.58671,49
0.71,0.2983,0.2632,0.1448,0.2312,31.93207018,0.82524276,5.3550515,15008.45995,49
0.71,0.2264,0.1421,0.1118,0.2536,26.58146385,0.6416477,1.2161815,14991.96726,48
0.71,0.2641,0.242,0.1394,0.1986,48.1641771,0.8656378,1.092888,14974.99014,61
0.71,0.2992,0.2827,0.1694,0.2134,35.27595322,0.9113082,0.4979815,14973.93315,75
0.24,0.2362,0.158,0.111,0.222,37.92907126,0.70789474,2.2610335,15037.22465,113
0.24,0.226,0.1382,0.0852,0.282,20.2007786,0.53165156,2.8460197,15042.62858,52
0.24,0.18855,0.11365,0.09025,0.23295,33.32581762,0.5882862,2.0455375,15040.53567,58
0.24,0.2316,0.202,0.1104,0.2198,38.99517466,0.7406354,2.9624639,15049.23815,48
0.24,0.2586,0.1755,0.1218,0.2212,37.7919219,0.7494328,1.032693,14905.88487,60
0.24,0.2002,0.1513,0.0992,0.173,78.31075307,0.772433,2.0056949,15019.88447,80
0.24,0.32175,0.31045,0.1739,0.2257,30.37879228,0.9033852,1.2636265,14995.35275,54
0.24,0.2374,0.1915,0.1306,0.2014,47.77757944,0.8198015,1.8331515,14984.39169,63
0.24,0.22565,0.1708,0.1221,0.2155,40.53726593,0.758219,3.0921357,14955.47818,56
0.24,0.2426,0.1884,0.10415,0.2431,29.81262761,0.67798376,0.29243556,14927.44386,74
0.24,0.214,0.13965,0.10085,0.2339,33.06667157,0.6438228,2.9200249,14936.00418,66
0.96,0.1495,0.07795,0.06135,0.2857,19.07148217,0.38306063,0.6524835,15029.07284,100
0.96,0.2847,0.2149,0.135,0.2512,26.46732414,0.7506973,2.1910765,15037.78765,37
0.96,0.2693,0.1987,0.1036,0.2236,37.3441999,0.7158418,2.6231046,14983.01957,52
0.96,0.2332,0.2169,0.153,0.1888,51.550533,0.9117574,1.2052082,15001.51708,49
0.96,0.2517,0.1904,0.1448,0.2028,44.64508486,0.8524924,2.475685,14968.5393,61
0.12,0.2573,0.203,0.1506,0.2292,32.06258412,0.81813973,2.472749,15003.79111,51
0.12,0.2843,0.2204,0.1538,0.2062,41.20503192,0.8771683,1.6300651,14983.16087,50
0.12,0.20595,0.13115,0.1015,0.23335,33.27513473,0.63827163,1.4017298,14935.9329,66
0.48,0.1386,0.0711,0.0672,0.3195,14.6164448,0.35407066,1.6649098,15036.91249,127
0.48,0.13275,0.06675,0.0482,0.2968,17.01911145,0.3161876,2.0933118,15032.06008,115
0.48,0.12455,0.06235,0.05285,0.3206,14.2581179,0.30082256,1.8702897,15026.27137,95
0.48,0.1722,0.0992,0.0742,0.309,15.9574554,0.42479178,4.721947,15024.94852,82
0.48,0.1371,0.0701,0.0548,0.2832,19.28220894,0.35352394,2.4400787,15025.39495,80
0.48,0.1546,0.0778,0.117,0.2734,21.82045258,0.5546697,2.3757832,15042.28319,50
0.48,0.1494,0.0837,0.0843,0.233,33.13948008,0.5304705,0.3037887,15043.01872,48
0.48,0.2934,0.2503,0.1472,0.254,25.0853885,0.7882213,2.9420757,15044.32184,49
0.48,0.2301,0.222,0.144,0.173,68.00409012,0.9265823,1.9126016,15050.96228,42
0.48,0.1888,0.1127,0.0877,0.2368,31.83747101,0.57339054,1.387005,14995.61669,47
0.48,0.3171,0.2707,0.144,0.2686,22.00222247,0.76895976,3.0655746,15008.45192,50
0.48,0.28005,0.21555,0.1458,0.2177,37.08245489,0.834045,3.044825,14985.99966,50
0.48,0.31135,0.26155,0.1631,0.2351,28.8670095,0.8550287,2.186236,14988.42767,50
0.48,0.2245,0.1524,0.113,0.2607,24.72219368,0.64245945,1.992928,14943.15648,65
0.48,0.2303,0.18,0.10895,0.2365,32.01808313,0.69375753,6.08987,14952.29058,60
0.15,0.31165,0.2407,0.1156,0.2775,21.03066606,0.68757236,1.6884121,15046.52854,53
0.15,0.20705,0.1663,0.10045,0.2132,42.60677923,0.70289856,3.4409301,15048.1587,44
0.15,0.1581,0.0804,0.1262,0.3077,16.11818256,0.532337,2.15833,15041.15761,54
0.15,0.2059,0.193,0.1368,0.1668,78.36694578,0.9166203,0.99495775,15052.03466,44
0.15,0.2301,0.2046,0.1444,0.1946,49.77967438,0.8742485,1.6078281,14979.01102,48
0.15,0.2745,0.2667,0.1724,0.2198,32.49095316,0.90256935,2.565423,14979.88228,50
0.15,0.2534,0.2351,0.1694,0.2114,36.05120796,0.90593505,1.334267,14979.44289,49
0.6,0.1307,0.0635,0.0575,0.292,17.97583217,0.34036568,1.4591224,15035.99331,95
0.6,0.1307,0.0608,0.0457,0.32915,13.26432208,0.27311194,0.5848208,15026.28213,96
0.6,0.1379,0.07195,0.0605,0.2785,20.28294877,0.37794265,1.6057335,15027.4492,89
0.6,0.1185,0.057,0.044,0.293,17.41401649,0.28857142,1.9583681,15026.35599,90
0.6,0.21585,0.13805,0.09235,0.2548,26.31194008,0.5864834,1.5101218,15026.59731,64
0.6,0.2064,0.1744,0.1017,0.1434,143.7101703,0.8687854,1.996009,15035.93908,53
0.6,0.2255,0.1854,0.1092,0.177,72.60244792,0.8129139,1.5044904,15036.03988,52
0.6,0.2016,0.1325,0.103,0.2224,37.9035425,0.6635672,3.1729093,15038.17761,52
0.6,0.26315,0.17795,0.1293,0.2686,22.53650912,0.68805283,1.437789,15034.52324,53
0.6,0.1748,0.1003,0.0999,0.2471,28.56619006,0.57628095,1.488364,15036.37435,98
0.6,0.159,0.0803,0.134,0.2773,20.67171057,0.59927297,1.275782,15041.37377,55
0.6,0.1716,0.0919,0.1212,0.2784,20.76929389,0.5754793,0.55197656,15042.37285,51
0.6,0.1764,0.1067,0.0854,0.2185,39.47044709,0.5907134,2.6661584,15042.74354,48
0.6,0.19585,0.11205,0.11805,0.2608,24.60239808,0.61713827,4.505274,15046.81634,41
0.6,0.2342,0.168,0.131,0.237,30.96933934,0.7382716,2.6681402,15044.15314,43
0.6,0.167,0.0917,0.0995,0.2436,29.66548442,0.5702356,2.0895278,15040.31822,64
0.6,0.224,0.2108,0.1582,0.196,45.69707622,0.90707964,2.6906872,15047.96291,46
0.6,0.2504,0.1939,0.1218,0.2778,20.8715643,0.6692813,5.3152757,15047.87249,48
0.6,0.2596,0.242,0.1484,0.1985,46.4580144,0.8862656,1.529461,15033.55913,43
0.6,0.2701,0.2254,0.1426,0.1974,48.32430402,0.8703879,2.4458394,15051.22375,39
0.6,0.3324,0.2559,0.15,0.2642,22.62564174,0.78042686,1.4501926,14991.83453,49
0.6,0.2291,0.188,0.0901,0.2336,33.07428237,0.65962994,1.6116759,14993.18253,51
0.6,0.2707,0.1952,0.1214,0.2486,27.75624953,0.7133844,1.5675437,14997.95518,46
0.6,0.2131,0.1797,0.1214,0.1508,114.9081781,0.9110439,1.6101171,15026.7085,41
0.6,0.2438,0.2022,0.1015,0.2122,43.16467838,0.73286676,1.6064231,15009.45412,49
0.6,0.1583,0.0952,0.081,0.2294,34.41469115,0.54282194,1.0798512,14996.9969,45
0.6,0.1802,0.1169,0.0721,0.2072,44.55086807,0.5831533,0.7841807,14933.94587,48
0.6,0.1829,0.107,0.1028,0.2612,24.69789271,0.569799,1.3090756,14891.49583,62
0.6,0.25365,0.20345,0.1157,0.2058,46.50269711,0.7798412,1.6294043,15011.48865,94
0.6,0.17105,0.11815,0.087,0.2079,45.36503028,0.62919796,1.3526454,15014.39232,92
0.6,0.24375,0.16135,0.09075,0.30655,16.42778934,0.53879035,1.3353517,15011.62484,106
0.6,0.18415,0.12915,0.0852,0.2203,38.58749496,0.6133925,2.7769759,15017.52061,98
0.6,0.2665,0.22215,0.1297,0.1984,49.90853792,0.8366425,1.3585724,15023.52344,72
0.6,0.26515,0.2333,0.1325,0.18185,62.87855906,0.8811273,1.2230086,15018.35523,83
0.6,0.21125,0.1445,0.09185,0.1987,51.80243626,0.6886655,2.1899881,15021.75386,73
0.6,0.2389,0.17945,0.1233,0.2312,33.49822474,0.73724586,2.89822,15021.57783,74
0.6,0.2066,0.1359,0.10175,0.2565,25.89646119,0.605632,4.14087,15023.05982,74
0.6,0.2274,0.15385,0.1269,0.2331,32.58685633,0.72554594,3.2480323,14986.32061,50
0.6,0.2545,0.2294,0.16,0.219,34.6248416,0.8684211,2.4369464,14984.33897,53
0.6,0.28335,0.2441,0.1447,0.21715,37.46130174,0.84292686,3.694979,14991.69252,53
0.6,0.2696,0.2161,0.1322,0.2122,41.31944484,0.813215,1.3562934,14982.69629,61
0.6,0.225,0.1521,0.1126,0.2072,45.8156527,0.73671025,2.1723552,14982.69858,64
0.6,0.2281,0.1642,0.1312,0.197,50.6523024,0.8178295,1.6661915,14983.82487,56
0.6,0.2491,0.1784,0.135,0.2054,44.71039814,0.8165711,2.0252364,14984.10172,59
0.6,0.3058,0.2286,0.1444,0.2302,32.3212499,0.8129904,1.2724607,14973.28021,79
0.6,0.23125,0.17705,0.1302,0.2562,25.37654071,0.7091749,1.3892282,14949.97195,56
0.6,0.2162,0.14125,0.0917,0.2141,41.98910634,0.65555084,1.6244514,14962.78127,52
0.6,0.20625,0.1245,0.1088,0.2388,31.20428426,0.642169,2.2752995,14960.57141,56
0.6,0.1943,0.1365,0.0872,0.1996,50.88540886,0.66557574,1.6569835,14974.64305,50
0.85,0.1912,0.1128,0.1404,0.2634,23.25380446,0.6730463,1.5958327,15040.8675,57
0.85,0.1671,0.0902,0.0757,0.293,18.22174172,0.43293318,1.4823213,15040.09859,64
0.85,0.1777,0.0942,0.1042,0.31,15.99548513,0.4908461,1.5007293,15041.99016,53
0.85,0.16065,0.08325,0.08285,0.2991,17.40252126,0.4344187,2.0889626,15042.08146,53
0.85,0.186,0.1262,0.1102,0.2812,20.3942301,0.5802651,3.399301,15054.4694,45
0.85,0.23,0.1871,0.147,0.2534,25.24451892,0.7584563,3.3864403,15040.62195,51
0.85,0.1626,0.1425,0.109,0.1249,232.9368117,0.9405385,4.308014,15054.76704,44
0.85,0.2579,0.2358,0.1348,0.1668,79.25637434,0.9205166,1.0082383,15047.34418,41
0.85,0.2678,0.1904,0.1356,0.2404,29.57571809,0.7567317,0.9549172,14982.99956,51
0.85,0.19255,0.1163,0.09305,0.2411,30.44555994,0.58575827,2.85414,14970.72903,51
0.85,0.2491,0.21665,0.1254,0.1976,51.07533425,0.8257091,1.6320386,15024.00986,71
0.3,0.23645,0.15885,0.09555,0.2214,38.35861913,0.6690335,1.6406418,15025.29451,71
0.3,0.2826,0.20885,0.1411,0.22065,36.36676574,0.81478465,2.0190325,15031.0112,58
0.3,0.2646,0.2356,0.114,0.187,61.25573658,0.8272598,1.3812836,15033.31256,57
0.3,0.2464,0.1584,0.0982,0.2932,18.38726289,0.56820196,2.0894725,15044.63058,46
0.3,0.2117,0.1298,0.1078,0.2396,30.94346534,0.6432052,1.6454885,14893.93651,64
0.74,0.1887,0.1009,0.0808,0.4034,8.453642559,0.3603014,2.0919363,15034.91992,94
0.74,0.2185,0.1226,0.1182,0.4304,7.271277766,0.435443,2.0275867,15029.26706,84
0.74,0.2496,0.2015,0.115,0.2056,46.67584403,0.77745026,3.4451282,15032.47095,66
0.74,0.2578,0.2113,0.1232,0.1954,52.99023957,0.8224736,2.4162905,15035.97847,52
0.74,0.252,0.1848,0.11225,0.2184,39.61867345,0.7367312,2.9669502,15033.70738,56
0.74,0.2037,0.1201,0.1088,0.2665,23.40841041,0.5920848,2.7413228,15042.74709,47
0.74,0.2223,0.1356,0.0923,0.2722,22.17878871,0.5588524,1.163111,15040.09751,65
0.74,0.1391,0.0682,0.0742,0.2398,30.30883272,0.46233764,0.9016084,15041.93309,54
0.74,0.0456,0.0241,0.07275,0.08725,673.3440049,0.86978,2.092058,15052.50782,42
0.74,0.2103,0.1471,0.10035,0.27065,22.53595033,0.59233993,4.131398,15054.66544,47
0.74,0.1852,0.14605,0.1114,0.2094,44.54279598,0.7242932,1.7627244,15052.93259,45
0.74,0.2526,0.2492,0.1502,0.1928,49.613315,0.9036199,1.6839769,15046.03158,45
0.74,0.1918,0.1654,0.1168,0.2066,45.9267586,0.75860214,1.0614547,15052.95305,44
0.74,0.2237,0.1752,0.101,0.2416,30.32180917,0.66266793,1.7197455,15051.30468,42
0.74,0.23975,0.2042,0.12465,0.2438,29.0781677,0.7340402,2.2457213,15035.87966,45
0.74,0.2889,0.2659,0.1518,0.2322,30.92520843,0.8385866,2.3732536,15034.16365,44
0.74,0.2385,0.2248,0.1428,0.205,43.75058015,0.85528153,1.0403023,15049.32124,40
0.74,0.2632,0.2463,0.1492,0.2138,38.35079294,0.8595958,4.3560843,15047.10929,40
0.74,0.2111,0.2016,0.1292,0.1538,103.6153573,0.9307822,1.0195382,15009.27046,44
0.74,0.2124,0.1915,0.117,0.1626,92.45768074,0.8712228,3.0065129,14994.78485,47
0.74,0.2768,0.1714,0.103,0.2912,18.70471861,0.59316903,2.8012745,14921.30572,55
0.74,0.24555,0.1768,0.1038,0.2392,31.12639073,0.67451924,2.828969,15015.88978,94
0.74,0.26315,0.2087,0.1137,0.21695,40.28847782,0.75742984,2.981652,15016.53727,103
0.74,0.23035,0.15765,0.09195,0.21065,43.93629849,0.6777084,0.7995747,15023.89924,71
0.74,0.31695,0.2775,0.1574,0.2749,20.21150732,0.7872918,2.5568948,14983.37561,53
0.74,0.1609,0.1195,0.1388,0.15,104.1076647,0.9584415,1.8432784,14991.83086,46
0.74,0.2419,0.1712,0.1318,0.1994,48.91506929,0.8175931,2.1080918,14971.48303,54
0.74,0.2543,0.1796,0.1082,0.2272,35.68487058,0.707473,2.0955985,14957.52639,62
0.99,0.2248,0.1861,0.1126,0.172,78.72304126,0.8341245,1.8782591,15039.08158,133
0.99,0.2625,0.2086,0.1194,0.173,76.07247841,0.8595388,1.7611687,15047.47146,48
0.37,0.1573,0.095,0.0817,0.2226,37.35015655,0.5563602,0.20433372,15034.93286,96
0.37,0.1267,0.0629,0.0674,0.283,19.68823424,0.37669846,1.1546971,15032.01177,98
0.37,0.1672,0.0941,0.0863,0.3026,16.93696705,0.4547517,3.8325875,15024.86209,89
0.37,0.271,0.1951,0.12175,0.2555,25.84426227,0.7031736,1.2558191,15033.596,55
0.37,0.3169,0.258,0.1352,0.2342,31.66091932,0.7988622,1.2688291,15037.12692,52
0.37,0.18115,0.14075,0.0941,0.1919,57.36438196,0.7059973,3.665668,15048.17474,45
0.37,0.1586,0.0888,0.1306,0.2878,18.92892326,0.582581,2.4773815,15040.87522,58
0.37,0.1562,0.0791,0.1346,0.289,18.64344271,0.58054876,1.9258031,15041.20596,55
0.37,0.1524,0.0796,0.0892,0.2668,23.31933234,0.48729792,1.7279648,15042.13756,55
0.37,0.2179,0.2062,0.1346,0.1722,72.53736395,0.9006343,2.3010335,15049.9549,41
0.37,0.2388,0.1995,0.104,0.248,28.28054419,0.6782123,2.4210575,14899.40285,64
0.37,0.33005,0.2998,0.1797,0.2384,26.19264998,0.89093274,2.5243104,14995.36302,54
0.37,0.26695,0.2574,0.1524,0.2184,35.92428796,0.8612863,3.0889726,14996.02184,56
0.37,0.21405,0.12845,0.10055,0.24635,28.79634699,0.61099255,3.0442352,14956.9679,57
0.37,0.24815,0.19705,0.1343,0.2492,27.04666871,0.742521,2.399129,14951.46626,61
0.63,0.1392,0.07015,0.0465,0.29045,17.86688813,0.32348862,1.2101316,15025.39161,88
0.63,0.2868,0.20725,0.1436,0.29285,17.81893494,0.7015597,1.1871156,15029.90724,60
0.63,0.2404,0.1479,0.0816,0.3005,17.18838795,0.5118198,3.95396,15038.05849,84
0.63,0.1901,0.1119,0.0715,0.2539,26.03525513,0.5013669,1.8576521,15034.49544,113
0.63,0.2081,0.1287,0.1406,0.278,20.33662879,0.66215885,3.136812,15044.76179,51
0.63,0.15065,0.0822,0.1067,0.2493,27.87116072,0.5698341,3.4994526,15046.76424,45
0.63,0.1766,0.1091,0.08595,0.2354,32.29706624,0.56618285,1.1710039,15046.73316,43
0.63,0.19,0.13495,0.09705,0.2383,31.44694541,0.6215673,1.243658,15053.23642,43
0.63,0.19375,0.15555,0.1112,0.1768,72.63388193,0.8026177,1.0136117,15051.95525,45
0.63,0.1771,0.1642,0.1324,0.156,97.41119036,0.92629606,1.3539759,15053.05367,42
0.63,0.1779,0.1195,0.0885,0.2534,26.64122664,0.5577903,1.5091772,15053.01584,42
0.63,0.1746,0.1412,0.108,0.1772,72.46460256,0.78266335,1.4157284,15053.11964,41
0.63,0.2176,0.205,0.1172,0.1612,94.90114697,0.87984705,3.7493508,15053.23056,38
0.63,0.208,0.1596,0.1001,0.1554,109.875999,0.8244445,3.202909,15049.09985,37
0.63,0.1264,0.111,0.0885,0.1302,197.6171407,0.82711446,1.1757388,15048.85929,35
0.63,0.242,0.2291,0.156,0.217,35.99064492,0.8632594,3.733448,15047.17983,43
0.63,0.1849,0.1081,0.0952,0.2414,30.36836718,0.5816881,3.1677003,14991.11111,47
0.63,0.2345,0.1667,0.114,0.2141,41.76619028,0.7371324,0.7515698,14979.06494,49
0.63,0.2595,0.2266,0.1402,0.1954,50.12732286,0.8691943,0.71611977,15009.28685,44
0.63,0.3182,0.3024,0.1554,0.216,36.48947732,0.8831018,2.0905445,14966.83181,53
0.63,0.243,0.16405,0.11335,0.25815,25.35390927,0.6570346,1.2078009,15015.92235,91
0.63,0.2379,0.173,0.1109,0.2342,32.82514509,0.69720036,1.3012795,15012.59269,100
0.63,0.3312,0.2479,0.1401,0.2968,17.33635735,0.7123187,0.96068233,15018.43424,118
0.63,0.2276,0.1812,0.1103,0.16825,84.57266646,0.83416796,2.1651936,15020.41894,86
0.63,0.2166,0.158,0.1089,0.213,42.5745514,0.719407,1.8279676,15024.94703,72
0.63,0.2863,0.2114,0.1336,0.2156,39.46280171,0.80796254,1.5493916,14975.67019,56
0.63,0.2598,0.197,0.1247,0.20895,43.86697562,0.7924621,2.1846988,14979.68112,48
0.63,0.30865,0.265,0.1632,0.215,35.68975939,0.89208335,0.55455995,14988.48583,51
0.63,0.21455,0.14355,0.119,0.2269,35.44011981,0.7087326,2.3388462,14998.95543,46
0.63,0.25815,0.2454,0.1489,0.1982,46.53229505,0.88886386,2.5305805,14985.99716,54
0.63,0.2962,0.24635,0.1441,0.2202,36.22026955,0.8368878,1.2115275,14991.55184,49
0.63,0.3056,0.27635,0.1623,0.2475,25.6163672,0.837358,1.9915336,14983.37248,52
0.63,0.246,0.1677,0.1194,0.2352,32.18393655,0.7125838,1.4847219,14993.43287,61
0.63,0.2516,0.1755,0.1196,0.2468,28.34595516,0.69879234,1.2849746,14963.38392,61
0.63,0.1927,0.1472,0.114,0.2004,50.23066283,0.75143844,1.202147,14966.1433,63
0.63,0.2677,0.2551,0.156,0.1996,44.20053743,0.90411264,0.29652357,14982.59433,55
0.63,0.2334,0.1736,0.1356,0.1878,56.81753183,0.8555617,1.5911012,14983.09143,55
0.63,0.3294,0.3151,0.173,0.2332,28.30676955,0.8902061,2.2444272,14984.27338,55
0.22,0.1569,0.0789,0.1308,0.3124,15.46684994,0.5359059,2.1951911,15041.99577,52
0.22,0.1735,0.1102,0.0863,0.2668,23.28075991,0.5212202,4.939765,15044.08483,44
0.22,0.2866,0.2211,0.1144,0.2338,32.87981342,0.73752475,0.9744346,14905.86271,62
0.22,0.2783,0.22625,0.1339,0.2445,28.41760105,0.7650558,2.8537512,15000.96391,46
0.22,0.1909,0.1322,0.1126,0.2032,48.391001,0.7298748,1.7956125,14976.27237,84
0.22,0.2841,0.1932,0.1362,0.2424,28.9182813,0.75619835,1.115156,14960.28387,59
0.88,0.2179,0.17955,0.1118,0.2105,43.8798751,0.7469555,1.7393335,15023.90363,89
0.88,0.1611,0.08275,0.07465,0.3026,16.80746254,0.40845984,2.323388,15042.04973,54
0.88,0.16,0.1437,0.1185,0.1432,137.6559266,0.9139073,1.1545743,15054.59968,40
0.88,0.2534,0.2361,0.1416,0.189,54.43196286,0.8884968,3.6974978,15049.44427,39
0.88,0.3237,0.2674,0.1562,0.2591,23.36489715,0.80455846,1.3158139,14986.85243,49
0.88,0.1971,0.1847,0.1184,0.15,118.5036159,0.9055871,2.365325,15026.22803,38
0.88,0.27405,0.21225,0.1204,0.2095,43.92436083,0.7887374,1.1965708,15023.8909,70
0.88,0.2258,0.1378,0.096,0.2556,26.1264674,0.59430605,2.3071525,14966.54369,77
0.88,0.24505,0.17375,0.1104,0.2263,36.018059,0.7102862,1.3990345,14920.54232,71
0.11,0.23025,0.1645,0.1226,0.2774,20.9321005,0.6496945,3.2581904,14986.79388,54
0.11,0.2624,0.18055,0.1106,0.29215,18.51646858,0.6159298,3.502166,14928.06841,70
0.11,0.1565,0.10095,0.1015,0.2176,40.25763129,0.635536,0.42945775,14949.90078,60
0.11,0.2213,0.13735,0.08075,0.27345,21.77157036,0.5309153,2.9226627,14927.52903,72
0.44,0.2795,0.20505,0.12415,0.2473,28.03907693,0.72775507,0.0,15031.34212,58
0.44,0.3032,0.241,0.1424,0.2138,39.28933584,0.8430079,2.2500591,15036.93929,53
0.44,0.2903,0.20485,0.1361,0.2749,21.05918652,0.71068263,1.1509563,15029.83286,60
0.44,0.2178,0.1658,0.10515,0.1915,57.74081873,0.75832635,1.5203232,15033.82028,56
0.44,0.23,0.1311,0.088,0.3334,13.35263839,0.47168997,2.2759979,15038.44262,53
0.44,0.15445,0.078,0.078,0.28285,19.94172183,0.4323126,2.5402086,15036.79762,94
0.44,0.20745,0.17885,0.1322,0.1909,55.03077707,0.8412441,4.5826035,15051.98684,45
0.44,0.2238,0.1703,0.1214,0.2312,33.59379936,0.72652555,1.3904402,15042.24933,48
0.44,0.2381,0.2213,0.1376,0.2052,44.45076472,0.8415006,4.3435874,15049.28443,44
0.44,0.251,0.2323,0.1514,0.1886,52.13785829,0.91161793,1.7314547,15048.81107,43
0.44,0.2975,0.2612,0.1512,0.2728,20.87452616,0.7722846,2.5941057,15033.68919,42
