OC,B11,B12,B2,B3,B4,B8,bai,bsi,evi,lai,nbr,ndmi,ndvi,ndwi,savi,slope,LST_Day_1km,elevation
0.57,0.1633,0.13195,0.1091,0.1181,0.118,0.1835,64.20029793,0.7923601,0.152573969,0.240465774,0.16341734,0.05824687,0.21724711,0.21684352,0.122582668,1.3074925,15052.2927,45
0.57,0.2193,0.2145,0.1388,0.1572,0.1642,0.1826,52.21277564,0.953664,0.040823601,0.064582119,-0.08033238,-0.09131624,0.053056557,0.07474989,0.032593316,2.1504998,15049.83479,49
0.57,0.184,0.1402,0.11065,0.1218,0.1145,0.2286,34.92082414,0.6906182,0.262727662,0.401921703,0.2396963,0.108095,0.3325561,0.30479452,0.203000821,2.062556,15054.30625,46
0.57,0.2121,0.1766,0.0998,0.1238,0.127,0.205,45.96855814,0.7955975,0.16003281,0.277759821,0.07442349,-0.017022299,0.23493974,0.24695863,0.140624989,2.7784061,15049.59914,44
0.57,0.2423,0.209,0.0988,0.1214,0.1346,0.1904,54.94106705,0.8602904,0.110978535,0.200083667,-0.046569858,-0.11994453,0.17169233,0.22129571,0.101454556,2.7805858,15049.01537,45
0.57,0.1301,0.0961,0.0753,0.0828,0.0811,0.1378,156.0050511,0.75758874,0.133770564,0.227201871,0.17828128,0.028742054,0.25902236,0.24932,0.118305727,2.2021677,15046.73353,43
0.57,0.2102,0.1995,0.0833,0.1126,0.1316,0.1548,100.1442071,0.9345188,0.043951028,0.086497903,-0.12616426,-0.15178083,0.08100555,0.15781601,0.04425227,2.327987,15050.17911,39
0.57,0.2677,0.2649,0.1158,0.1468,0.1604,0.1895,48.97540649,0.9359595,0.056685368,0.101831707,-0.16593309,-0.17104109,0.08316662,0.12697,0.051358984,0,15046.26491,35
0.57,0.2903,0.2458,0.0929,0.1214,0.144,0.2519,25.79872555,0.78320277,0.190078564,0.361498457,0.012256348,-0.07082262,0.27254358,0.34958476,0.180656316,3.7739296,14993.24948,47
0.57,0.2142,0.1552,0.0719,0.0883,0.0913,0.219,39.43732571,0.6587387,0.260070861,0.46466718,0.17049704,0.011080314,0.4115372,0.4253173,0.236393916,4.817431,14993.69519,50
0.57,0.2488,0.162,0.0744,0.0942,0.0885,0.2814,20.34579393,0.5649527,0.384446738,0.662218601,0.26928282,0.061486233,0.5214923,0.49840254,0.332624432,2.9298325,15011.80708,45
0.57,0.2165,0.1831,0.0867,0.1012,0.1144,0.1728,77.33233754,0.83590895,0.120765964,0.217556855,-0.0289407,-0.11225275,0.20334263,0.2613139,0.111280497,1.67988,15011.58526,45
0.57,0.1495,0.0813,0.0772,0.1001,0.0824,0.2464,28.52682936,0.49954227,0.352900669,0.58585307,0.50381446,0.24475878,0.49878344,0.4222222,0.296814666,1.8673217,14907.65072,57
0.57,0.25505,0.1779,0.09745,0.123,0.1382,0.2907,18.28764555,0.6745626,0.274473088,0.495772275,0.24071701,0.06532292,0.35556072,0.40536618,0.246259001,1.1831274,15013.69827,84
0.57,0.23545,0.1662,0.08505,0.1104,0.1142,0.25885,25.16168529,0.6596871,0.276858007,0.495098351,0.21797438,0.04733969,0.38774964,0.40203115,0.24852529,1.4120001,15015.92426,92
0.57,0.24715,0.17535,0.09125,0.11585,0.1317,0.20965,42.73502333,0.79753244,0.148140414,0.275050574,0.08909091,-0.08209284,0.228358,0.28817204,0.138973082,3.0827692,15020.67929,78
0.57,0.18085,0.12515,0.0861,0.1027,0.10605,0.1885,60.42714858,0.73712736,0.174822953,0.30484299,0.20197675,0.02071207,0.27991852,0.29464287,0.155654148,0.52677596,15020.661,77
0.57,0.2436,0.19855,0.0859,0.1043,0.1157,0.1761,72.85602845,0.83878285,0.123159746,0.223946717,-0.059922595,-0.16082916,0.20699109,0.25606278,0.114422837,1.5640572,15018.23294,86
0.57,0.18895,0.13095,0.0698,0.0807,0.073,0.14675,121.1451155,0.7344256,0.173733811,0.295244829,0.056895927,-0.12570748,0.33560866,0.2903935,0.153699209,1.7238082,15018.19138,86
0.57,0.22225,0.1546,0.07965,0.09695,0.09535,0.20165,49.78506982,0.701614,0.225905851,0.392042192,0.13207018,-0.048596382,0.35791245,0.35063627,0.200062731,1.3051723,15021.9341,74
0.57,0.2702,0.21555,0.1198,0.1395,0.1432,0.2136,39.27853505,0.8359548,0.149876527,0.244722522,-0.004543891,-0.11699053,0.19730942,0.20985553,0.1232493,2.8367047,14991.62806,52
0.57,0.2714,0.244,0.1072,0.1338,0.1534,0.2302,31.42717273,0.83804303,0.142581291,0.260268228,-0.029101666,-0.08213718,0.20020853,0.26483515,0.130375717,5.691446,14999.28505,48
0.57,0.2982,0.2448,0.1274,0.1406,0.1482,0.2214,35.24452882,0.84298587,0.158427807,0.251364422,-0.050193068,-0.14780603,0.19805191,0.22320442,0.126264928,2.2790005,14984.69714,50
0.57,0.2804,0.2584,0.1372,0.161,0.1681,0.225,31.38475047,0.8822921,0.11808898,0.191128198,-0.06909392,-0.109616175,0.14474687,0.1658031,0.095565998,2.819172,14979.82685,47
0.57,0.2524,0.2249,0.1368,0.1548,0.1538,0.203,42.83859153,0.8850199,0.11183852,0.171027667,-0.051180214,-0.1084761,0.13789238,0.13471213,0.086134452,1.9926869,15002.47896,49
0.57,0.3323,0.2868,0.1252,0.1372,0.1382,0.219,37.39682361,0.84025306,0.182113232,0.280766797,-0.13404508,-0.20551425,0.2262038,0.22964627,0.141390569,3.820209,14976.6471,68
0.57,0.2771,0.237,0.1486,0.1558,0.155,0.2004,43.98086911,0.8962049,0.111723577,0.158030766,-0.083676286,-0.16062827,0.12774338,0.12521054,0.079611867,2.5103204,14983.64673,59
0.57,0.2699,0.2025,0.1238,0.1328,0.1306,0.2238,36.0142309,0.78137463,0.215960692,0.324728034,0.04996482,-0.093376525,0.2629797,0.2551879,0.163623591,2.807359,14968.89132,62
0.57,0.2825,0.2553,0.1334,0.151,0.1606,0.2078,39.1892511,0.8980782,0.10077716,0.162266798,-0.10256961,-0.1523557,0.12812158,0.15830548,0.081529239,1.4008173,14968.68124,61
0.57,0.3199,0.3096,0.1526,0.1666,0.1706,0.2242,31.3028254,0.89958787,0.121453823,0.179759729,-0.15998502,-0.17588681,0.13576494,0.14738995,0.089852479,1.0091583,14982.54521,55
0.57,0.2708,0.2339,0.1406,0.1608,0.1672,0.2234,32.03547088,0.87710476,0.119870311,0.189216073,-0.022960855,-0.09591258,0.1438812,0.16293597,0.094655285,0.97127897,14973.89908,76
0.57,0.0922,0.0568,0.0935,0.1126,0.0971,0.1484,127.8287068,0.75,0.12454479,0.199680893,0.44639373,0.23358268,0.2089613,0.13716474,0.10321931,1.387896,14967.57768,72
0.57,0.2229,0.1683,0.1112,0.1294,0.127,0.2352,31.82276887,0.73184633,0.232548131,0.374180456,0.16579926,0.026850032,0.29873,0.290181,0.188239384,1.6823713,14967.51779,73
0.82,0.1764,0.1044,0.0763,0.094,0.0781,0.2056,46.1276571,0.5887097,0.289259928,0.476692121,0.3264516,0.07643976,0.44941837,0.37249666,0.244034689,1.0248495,15040.41611,63
0.82,0.1799,0.0984,0.08505,0.111,0.0921,0.28165,20.32886597,0.50124985,0.396092371,0.648349716,0.4821734,0.22045282,0.5071572,0.434611,0.325407731,2.4811997,15041.92965,51
0.82,0.2583,0.1824,0.0841,0.1105,0.1127,0.2577,25.47992813,0.6705294,0.278172115,0.497543614,0.17109746,-0.00116281,0.39146867,0.39978272,0.249885104,2.0819066,15041.91896,51
0.82,0.134,0.06595,0.0614,0.08105,0.06915,0.3044,16.47905782,0.36479005,0.467210827,0.804817255,0.6438504,0.38868612,0.62976843,0.5794526,0.40395512,1.1926473,15042.04891,53
0.82,0.1808,0.14865,0.10095,0.1107,0.1064,0.1876,61.26429756,0.75851303,0.189919321,0.300390198,0.11583642,0.018458186,0.2761905,0.2577942,0.153400511,3.3322718,15052.31712,45
0.82,0.2117,0.1693,0.0885,0.1106,0.1084,0.204,48.06176759,0.7439057,0.20073068,0.347130449,0.0929547,-0.018523,0.3060179,0.29688492,0.176514022,4.037784,15049.97597,41
0.82,0.2003,0.179,0.0807,0.0995,0.1066,0.172,79.44350569,0.8136752,0.135532815,0.245810528,-0.019943018,-0.07601393,0.23474516,0.267035,0.125995384,1.6777887,15050.82903,37
0.82,0.2478,0.2289,0.1122,0.119,0.1142,0.1826,65.64952926,0.83377886,0.16661795,0.252315669,-0.112515174,-0.15148696,0.23045823,0.21087533,0.128765064,1.3157924,14978.96382,49
0.82,0.1345,0.0764,0.1092,0.1158,0.0954,0.2082,45.48680413,0.60365427,0.293261225,0.413234492,0.46310613,0.2150569,0.3715415,0.28518516,0.210552506,3.134967,14977.60122,54
0.82,0.1956,0.1313,0.1152,0.1216,0.1206,0.2188,38.99882542,0.7195087,0.22765206,0.347163942,0.24992856,0.055984534,0.28933412,0.2855464,0.175482477,2.9618702,14998.35542,51
0.82,0.2636,0.1807,0.115,0.1222,0.1146,0.2138,41.89780373,0.7485425,0.238714014,0.354509663,0.08390366,-0.10431503,0.30207062,0.27261907,0.179623362,2.2352154,14976.99345,68
0.41,0.21165,0.1605,0.0839,0.1005,0.0942,0.2377,31.6346275,0.63962835,0.305670339,0.511057191,0.1938724,0.05797263,0.43235916,0.4056771,0.258745042,1.3828367,15031.19277,60
0.41,0.2927,0.21115,0.10825,0.1281,0.1503,0.2416,28.16215038,0.7983434,0.17142001,0.307020576,0.06725566,-0.095639125,0.23296762,0.3070057,0.153548622,2.361934,15032.65955,58
0.41,0.2719,0.1983,0.0781,0.114,0.1176,0.2994,17.35444625,0.6347197,0.320239567,0.597413623,0.20313442,0.048135836,0.43597123,0.44847605,0.297382769,1.7317058,15037.05549,127
0.41,0.2013,0.1314,0.0734,0.0828,0.0668,0.2614,24.00141753,0.50458246,0.437618091,0.695576812,0.33095723,0.12988982,0.59293115,0.51888436,0.352451122,2.2249227,15040.64203,57
0.41,0.2214,0.1835,0.0864,0.0996,0.109,0.1676,85.77240597,0.83309597,0.124829605,0.220710837,-0.045286246,-0.13830331,0.2118583,0.25449103,0.113185697,1.2271982,15043.37387,49
0.41,0.2394,0.1971,0.0759,0.0951,0.114,0.2036,48.03775097,0.7763913,0.169909367,0.323654966,0.016221626,-0.080812626,0.28211588,0.36324072,0.164383569,2.9227483,15011.05403,44
0.41,0.2387,0.1545,0.0897,0.1102,0.116,0.2424,29.82780834,0.68153185,0.249674099,0.438713767,0.22146639,0.007690715,0.3526786,0.3749291,0.220876063,1.6275036,14996.67184,47
0.41,0.2136,0.1398,0.0899,0.1142,0.1086,0.2351,32.53728655,0.6625767,0.26083551,0.445341064,0.25420114,0.04791622,0.36805356,0.3461208,0.224902222,2.968189,14994.66377,47
0.41,0.0905,0.0569,0.0756,0.0854,0.0781,0.1294,188.8228272,0.7246377,0.12439378,0.208192246,0.3891573,0.1768986,0.24722889,0.20484172,0.108763243,3.4457588,14979.1341,51
0.41,0.26695,0.2123,0.1027,0.1181,0.1328,0.22495,35.3552499,0.78925097,0.184079115,0.320037159,0.028930813,-0.08538323,0.25758213,0.31147063,0.161148358,1.7750156,15000.77199,49
0.41,0.3091,0.2916,0.1284,0.156,0.1736,0.2398,26.49357343,0.87542343,0.125530949,0.218253699,-0.09747833,-0.1262525,0.16013546,0.21172309,0.108714696,3.8393574,15008.48184,48
0.41,0.218,0.1412,0.0838,0.1044,0.1096,0.257,25.7061745,0.62983423,0.286525157,0.507608221,0.29080862,0.08210527,0.40207312,0.4222468,0.255135009,4.3229218,14994.65684,51
0.41,0.319,0.2578,0.1274,0.1378,0.147,0.227,33.22479971,0.8349835,0.173385341,0.273572773,-0.063531384,-0.16849819,0.21390374,0.24451756,0.137299768,2.2724082,14984.68519,49
0.41,0.26035,0.2052,0.1395,0.1578,0.1538,0.2433,27.4022665,0.8004459,0.19980358,0.299519966,0.08494984,-0.03385284,0.22538406,0.2131638,0.149648885,3.8060954,14983.25561,52
0.41,0.2305,0.1826,0.1344,0.1476,0.1508,0.1976,46.48049158,0.8769069,0.106907893,0.164008531,0.039452918,-0.07685118,0.13432837,0.14484361,0.082743992,1.179703,14984.2644,51
0.41,0.3269,0.2926,0.1404,0.1516,0.1512,0.2304,31.58799322,0.848566,0.182555793,0.268905406,-0.118929274,-0.1731563,0.20754717,0.2062827,0.134754991,1.0944787,14983.00451,58
0.41,0.20765,0.1473,0.087,0.0999,0.09225,0.19335,56.04663107,0.7032144,0.230959028,0.377248163,0.13518272,-0.035660855,0.35399163,0.3186701,0.193037179,3.2097409,14962.6606,50
0.41,0.2858,0.2318,0.0825,0.1107,0.11635,0.2291,34.64747285,0.7553699,0.215426653,0.396259655,-0.005858106,-0.11011848,0.3263859,0.3484403,0.200041399,4.603363,14920.28651,72
1.89,0.1608,0.0929,0.0643,0.0995,0.1034,0.2614,24.64661335,0.5540502,0.2822336,0.54504581,0.47558567,0.23827574,0.43311405,0.44860074,0.274051825,2.32111,14891.31679,66
0.71,0.1296,0.0668,0.0961,0.1068,0.0725,0.3168,14.99194425,0.36313868,0.592357326,0.82351384,0.6517205,0.41935483,0.6275366,0.49575073,0.412065672,2.670016,15030.52553,96
0.71,0.11915,0.05845,0.05315,0.07075,0.0508,0.318,14.49598176,0.2902112,0.545673596,0.918246175,0.6894674,0.45487818,0.7245119,0.63601285,0.461325955,1.267573,15026.2614,95
0.71,0.29375,0.2407,0.09645,0.1173,0.1276,0.22805,34.47971456,0.7857067,0.197693404,0.349567721,-0.026986694,-0.12591031,0.2824406,0.32068917,0.176094189,1.7050235,15029.29433,64
0.71,0.2452,0.1468,0.0566,0.0925,0.0938,0.2876,19.29004724,0.5538674,0.339785413,0.658126927,0.32412526,0.079579614,0.508128,0.513286,0.329816214,3.0078754,15034.17466,126
0.71,0.1891,0.1088,0.0713,0.0877,0.103,0.2702,22.62799449,0.558839,0.308840393,0.572199813,0.42585754,0.17657308,0.44801718,0.509919,0.287219442,1.1097622,15040.82034,56
0.71,0.13825,0.06935,0.07965,0.1007,0.07595,0.251,26.98370888,0.4535664,0.394496643,0.626471018,0.56703603,0.2896596,0.53540295,0.42735285,0.317522209,1.5121461,15042.87549,42
0.71,0.2053,0.1255,0.097,0.1182,0.0924,0.2774,21.13248374,0.540829,0.418817336,0.635158439,0.37701663,0.1493681,0.5002704,0.4024267,0.319038843,1.202394,15042.81263,43
0.71,0.1808,0.14425,0.1022,0.1108,0.1024,0.1921,57.28633199,0.7333135,0.215625019,0.331665428,0.14226252,0.030303024,0.30458406,0.26840544,0.169351805,2.2335975,15052.92397,43
0.71,0.1891,0.1728,0.1122,0.1176,0.125,0.1512,111.8263105,0.9191358,0.061809938,0.09872067,-0.06666669,-0.11137232,0.09485879,0.124999985,0.050631274,2.75091,15045.82466,44
0.71,0.1583,0.1318,0.1084,0.1154,0.1142,0.1478,126.4145817,0.87982833,0.082352929,0.128503998,0.057224616,-0.034302514,0.12824425,0.123100296,0.066141722,2.1940174,15053.10248,42
0.71,0.2018,0.1642,0.1036,0.106,0.1076,0.1378,163.6500778,0.90000004,0.075019848,0.11756355,-0.08741722,-0.18845704,0.12306435,0.13043477,0.060772719,1.8639295,15052.83495,40
0.71,0.1463,0.1216,0.0996,0.1078,0.1028,0.136,172.8954827,0.87111795,0.082521405,0.130166491,0.05590064,-0.036485992,0.13902852,0.11566861,0.067406627,2.835896,15053.55863,41
0.71,0.179,0.1067,0.0753,0.0965,0.0855,0.2337,32.91428788,0.56462985,0.313465044,0.534477287,0.37309048,0.1325418,0.46428573,0.41550577,0.271362311,1.2820148,15050.81153,41
0.71,0.2898,0.281,0.122,0.1404,0.1574,0.2202,34.53181717,0.8747007,0.125640218,0.214026393,-0.12130883,-0.13647056,0.16631357,0.22129782,0.107338204,2.0395217,15028.75544,44
0.71,0.1927,0.1587,0.076,0.0972,0.0983,0.16,99.97111558,0.806401,0.130742483,0.23689969,0.004079047,-0.09271336,0.2388695,0.24416795,0.122049309,0.30360162,15051.62139,37
0.71,0.2471,0.216,0.0958,0.1174,0.1312,0.2078,43.82451204,0.81925434,0.150019583,0.270907918,-0.019348761,-0.086392604,0.2259587,0.2779828,0.136948749,2.286055,15053.26803,38
0.71,0.2165,0.2105,0.0913,0.123,0.1406,0.1772,65.00175206,0.9055971,0.068485479,0.132180905,-0.08589114,-0.099822186,0.1151668,0.1805463,0.067131344,1.2176263,15050.48562,37
0.71,0.2295,0.2228,0.0973,0.1178,0.1226,0.1815,65.47497621,0.8543161,0.12401568,0.215666655,-0.10215186,-0.116788305,0.1936863,0.21282995,0.109874405,3.823383,15046.37686,40
0.71,0.2099,0.1773,0.0984,0.1166,0.1332,0.236,31.17377932,0.7512703,0.198119011,0.353143169,0.14202757,0.058533292,0.27843985,0.33862734,0.177404503,1.8687713,14991.67646,49
0.71,0.267,0.1893,0.0934,0.1164,0.1274,0.2512,26.80376173,0.71895576,0.235343318,0.421521161,0.14052211,-0.030490158,0.32699418,0.3667029,0.211358974,4.2449374,14995.23262,46
0.71,0.2495,0.199,0.0917,0.1172,0.1246,0.2416,29.77632988,0.734453,0.224749331,0.403071814,0.09668635,-0.016086336,0.31949756,0.34671128,0.202609106,6.21585,14993.22559,53
0.71,0.2928,0.2683,0.1082,0.1354,0.1522,0.2048,42.2085571,0.88881844,0.100650587,0.182811516,-0.1342211,-0.1768489,0.14733893,0.20399764,0.092065339,1.3356972,14998.44009,46
0.71,0.3017,0.2347,0.0869,0.105,0.1176,0.2204,38.40552277,0.77411556,0.201687277,0.363924083,-0.03142164,-0.15571728,0.30414203,0.35464045,0.184009552,1.0702883,14993.47716,48
0.71,0.2744,0.2028,0.0839,0.1126,0.1186,0.2006,49.71582526,0.79672784,0.159787974,0.295729646,-0.005453663,-0.15536842,0.2568922,0.28097063,0.150146475,1.3793579,15024.25257,41
0.71,0.2327,0.1811,0.0803,0.1094,0.0927,0.2786,20.90333633,0.5956058,0.377063842,0.637341262,0.21209487,0.089771174,0.50067335,0.43608248,0.320039038,1.8324242,14983.23743,50
0.71,0.1826,0.11965,0.0685,0.08615,0.0871,0.1976,52.35554957,0.65169424,0.228977591,0.412706747,0.2457053,0.039452918,0.38812786,0.39277536,0.211227234,2.4353955,14967.87318,53
0.71,0.1996,0.1033,0.0394,0.0659,0.0509,0.3326,13.03414436,0.35375085,0.524580998,0.954745282,0.5260381,0.24990606,0.7345502,0.6692597,0.478268246,2.1043322,14891.47703,65
0.71,0.2775,0.1897,0.0818,0.1044,0.0881,0.2676,23.1270715,0.6074787,0.379428419,0.624633062,0.17034768,-0.018161811,0.50463873,0.43870968,0.314654666,1.787437,14922.08223,50
0.71,0.23205,0.15015,0.07525,0.1052,0.0786,0.33155,13.47756779,0.47488064,0.510484164,0.836423817,0.37658292,0.17654365,0.6167256,0.5182599,0.416881842,1.2901963,15015.42156,93
0.71,0.256,0.2151,0.10195,0.1184,0.1239,0.1924,55.24566387,0.83190185,0.146220671,0.247758665,-0.05570555,-0.14183769,0.21656655,0.23809522,0.125872837,1.0619972,15020.51562,83
0.71,0.24455,0.19935,0.0996,0.1131,0.1281,0.18075,65.06108278,0.8614838,0.10947313,0.191859514,-0.048934497,-0.15001178,0.17047112,0.2302195,0.097638632,1.1651247,15020.58388,80
0.71,0.27605,0.21515,0.0928,0.1169,0.1321,0.2523,26.30907523,0.7428602,0.222774098,0.407041911,0.079473734,-0.04495128,0.3126951,0.3667389,0.203867018,1.8833562,15021.54533,71
0.71,0.1604,0.086,0.1062,0.1082,0.0886,0.2282,35.18500135,0.555697,0.362296276,0.504669066,0.45257798,0.17447247,0.44065657,0.3567182,0.256366308,1.1627332,14977.78609,53
0.71,0.25945,0.19735,0.10175,0.1203,0.1232,0.24605,28.44720164,0.7229364,0.251304086,0.421999813,0.10983312,-0.026508385,0.3327014,0.343251,0.211993099,1.4940392,14992.58671,49
0.71,0.2983,0.2632,0.1006,0.123,0.1448,0.2312,31.93207018,0.82524276,0.160535086,0.294901088,-0.06472496,-0.12672333,0.2297872,0.3054771,0.147945183,5.3550515,15008.45995,49
0.71,0.2264,0.1421,0.0908,0.1202,0.1118,0.2536,26.58146385,0.6416477,0.285105362,0.48888165,0.2817791,0.056666665,0.38806787,0.35687533,0.245782299,1.2161815,14991.96726,48
0.71,0.2641,0.242,0.1312,0.1398,0.1394,0.1986,48.1641771,0.8656378,0.140818239,0.209574912,-0.098502055,-0.14156039,0.17514789,0.17375886,0.105966567,1.092888,14974.99014,61
0.71,0.2992,0.2827,0.142,0.1636,0.1694,0.2134,35.27595322,0.9113082,0.094436812,0.149223844,-0.13968956,-0.16738196,0.11494252,0.13209552,0.074762119,0.4979815,14973.93315,75
0.24,0.2362,0.158,0.0699,0.0948,0.111,0.222,37.92907126,0.70789474,0.203483042,0.394884959,0.16842103,-0.030990837,0.33333334,0.40151516,0.199879954,2.2610335,15037.22465,113
0.24,0.226,0.1382,0.0769,0.0976,0.0852,0.282,20.2007786,0.53165156,0.404455605,0.677342493,0.342218,0.110236235,0.53594774,0.48577452,0.340405918,2.8460197,15042.62858,52
0.24,0.18855,0.11365,0.0683,0.0912,0.09025,0.23295,33.32581762,0.5882862,0.282641424,0.5125979,0.34420082,0.1053381,0.44152227,0.43729755,0.260021868,2.0455375,15040.53567,58
0.24,0.2316,0.202,0.0843,0.1062,0.1104,0.2198,38.99517466,0.7406354,0.218808743,0.390267393,0.042200066,-0.026140908,0.33131436,0.34846625,0.197663209,2.9624639,15049.23815,48
0.24,0.2586,0.1755,0.0778,0.1015,0.1218,0.2212,37.7919219,0.7494328,0.181585688,0.35017451,0.1152004,-0.07794913,0.28979594,0.3709328,0.176868338,1.032693,14905.88487,60
0.24,0.2002,0.1513,0.08185,0.0953,0.0992,0.173,78.31075307,0.772433,0.159833646,0.279239035,0.06691334,-0.07288321,0.27112415,0.28960118,0.143356625,2.0056949,15019.88447,80
0.24,0.32175,0.31045,0.1476,0.1643,0.1739,0.2257,30.37879228,0.9033852,0.11143622,0.172953531,-0.1580714,-0.17544977,0.12962966,0.15743592,0.086371742,1.2636265,14995.35275,54
0.24,0.2374,0.1915,0.1202,0.1316,0.1306,0.2014,47.77757944,0.8198015,0.16335946,0.252120442,0.025197262,-0.082041934,0.21325299,0.20960957,0.127644215,1.8331515,14984.39169,63
0.24,0.22565,0.1708,0.10005,0.12055,0.1221,0.2155,40.53726593,0.758219,0.19495292,0.330776408,0.11571317,-0.023008049,0.27665874,0.28254724,0.1672636,3.0921357,14955.47818,56
0.24,0.2426,0.1884,0.08195,0.1042,0.10415,0.2431,29.81262761,0.67798376,0.277151706,0.487487146,0.1267671,0.00102946,0.400144,0.39994243,0.24600178,0.29243556,14927.44386,74
0.24,0.214,0.13965,0.0886,0.10445,0.10085,0.2339,33.06667157,0.6438228,0.283205612,0.472515222,0.2523089,0.044429548,0.3974608,0.38259196,0.239083549,2.9200249,14936.00418,66
0.96,0.1495,0.07795,0.05055,0.07485,0.06135,0.2857,19.07148217,0.38306063,0.440014111,0.787254047,0.5712911,0.31295955,0.6464486,0.584801,0.39729059,0.6524835,15029.07284,100
0.96,0.2847,0.2149,0.0999,0.1286,0.135,0.2512,26.46732414,0.7506973,0.221426089,0.392834562,0.07788026,-0.06251169,0.30088034,0.32280144,0.19668244,2.1910765,15037.78765,37
0.96,0.2693,0.1987,0.0786,0.0971,0.1036,0.2236,37.3441999,0.7158418,0.238910555,0.429351255,0.058962833,-0.0927166,0.36674815,0.39444965,0.217601542,2.6231046,14983.01957,52
0.96,0.2332,0.2169,0.1384,0.1514,0.153,0.1888,51.550533,0.9117574,0.083738799,0.126266753,-0.069263,-0.10521325,0.10473964,0.10993535,0.063791892,1.2052082,15001.51708,49
0.96,0.2517,0.1904,0.1332,0.1454,0.1448,0.2028,44.64508486,0.8524924,0.135185525,0.203416044,0.031536117,-0.10759077,0.16685845,0.16484779,0.102642751,2.475685,14968.5393,61
1.42,0.0997,0.079,0.0927,0.1214,0.1184,0.1356,165.1822264,0.9198509,0.037366935,0.066342859,0.2637465,0.1525712,0.06771654,0.055252925,0.034217508,2.9752939,15047.33457,43
0.12,0.2573,0.203,0.1354,0.1494,0.1506,0.2292,32.06258412,0.81813973,0.175870406,0.26731981,0.06062011,-0.057759475,0.20695104,0.21077657,0.134007735,2.472749,15003.79111,51
0.12,0.2843,0.2204,0.1394,0.1512,0.1538,0.2062,41.20503192,0.8771683,0.120904501,0.181593131,-0.033286456,-0.15922527,0.14555557,0.15388922,0.091395363,1.6300651,14983.16087,50
0.12,0.20595,0.13115,0.08745,0.1038,0.1015,0.23335,33.27513473,0.63827163,0.277818743,0.46820758,0.28038406,0.062371925,0.3937584,0.3842503,0.236898841,1.4017298,14935.9329,66
0.48,0.1386,0.0711,0.0677,0.0883,0.0672,0.3195,14.6164448,0.35407066,0.519157172,0.85254638,0.6359447,0.39489192,0.65244377,0.5669446,0.426807267,1.6649098,15036.91249,127
0.48,0.13275,0.06675,0.0458,0.0637,0.0482,0.2968,17.01911145,0.3161876,0.500201188,0.874086264,0.63278776,0.38191128,0.7205797,0.6466019,0.441301759,2.0933118,15032.06008,115
0.48,0.12455,0.06235,0.06205,0.07675,0.05285,0.3206,14.2581179,0.30082256,0.570980745,0.916090128,0.67437,0.44041336,0.71696347,0.6136907,0.459814531,1.8702897,15026.27137,95
0.48,0.1722,0.0992,0.0645,0.0957,0.0742,0.309,15.9574554,0.42479178,0.462040989,0.796014217,0.5139637,0.28428927,0.61273485,0.52705705,0.398777162,4.721947,15024.94852,82
0.48,0.1371,0.0701,0.0713,0.0771,0.0548,0.2832,19.28220894,0.35352394,0.530053368,0.808562806,0.6031701,0.34760886,0.67573965,0.57202333,0.408830543,2.4400787,15025.39495,80
0.48,0.1546,0.0778,0.0933,0.1212,0.117,0.2734,21.82045258,0.5546697,0.306510426,0.526670916,0.55694765,0.27757013,0.40061477,0.38570705,0.263477104,2.3757832,15042.28319,50
0.48,0.1494,0.0837,0.0761,0.0893,0.0843,0.233,33.13948008,0.5304705,0.318265488,0.537298113,0.47142404,0.21861926,0.46864167,0.44585788,0.272910804,0.3037887,15043.01872,48
0.48,0.2934,0.2503,0.108,0.137,0.1472,0.254,25.0853885,0.7882213,0.201175415,0.356065622,0.007336938,-0.07197658,0.2662014,0.29923278,0.177762989,2.9420757,15044.32184,49
0.48,0.2301,0.222,0.101,0.1278,0.144,0.173,68.00409012,0.9265823,0.05666276,0.104817181,-0.12405066,-0.14165223,0.091482654,0.15026593,0.053243573,1.9126016,15050.96228,42
0.48,0.1888,0.1127,0.0769,0.0922,0.0877,0.2368,31.83747101,0.57339054,0.314225489,0.534897166,0.3550787,0.112781934,0.4594761,0.43951365,0.271255302,1.387005,14995.61669,47
0.48,0.3171,0.2707,0.1168,0.1394,0.144,0.2686,22.00222247,0.76895976,0.247891135,0.411091358,-0.003893975,-0.0828069,0.30198738,0.31666663,0.204799467,3.0655746,15008.45192,50
0.48,0.28005,0.21555,0.1342,0.144,0.1458,0.2177,37.08245489,0.834045,0.165515689,0.248338174,0.004962491,-0.12526369,0.1977992,0.20376006,0.124898686,3.044825,14985.99966,50
0.48,0.31135,0.26155,0.1386,0.1491,0.1631,0.2351,28.8670095,0.8550287,0.153295858,0.240709654,-0.053256836,-0.13953699,0.18081366,0.22384173,0.120240475,2.186236,14988.42767,50
0.48,0.2245,0.1524,0.1035,0.1193,0.113,0.2607,24.72219368,0.64245945,0.317648057,0.505226973,0.2621641,0.074608386,0.39523682,0.37210524,0.253576729,1.992928,14943.15648,65
0.48,0.2303,0.18,0.1199,0.1265,0.10895,0.2365,32.01808313,0.69375753,0.321787186,0.448274222,0.13565423,0.013281921,0.36922854,0.3030303,0.226299603,6.08987,14952.29058,60
